day,all
20220404,7931
20220404,74958
20220404,3936394
20220404,1988878
20220403,2
20220403,15
20220403,54
20220403,7
20220403,13
20220403,4
20220403,5
20220403,13
20220403,68
20220403,3
20220403,34
20220403,2
20220403,6
20220403,9
20220403,40
20220403,2
20220403,1708
20220403,14
20220403,7
20220403,2
20220403,8
20220403,52
20220403,46
20220403,1
20220403,67
20220403,204
20220403,187
20220403,8
20220403,10
20220403,12
20220403,217
20220403,1
20220403,1
20220403,112
20220403,77
20220403,1
20220403,28
20220403,12
20220403,13
20220403,1
20220403,4
20220403,8
20220403,272
20220403,19
20220403,12
20220403,24
20220403,6
20220403,4
20220403,12
20220403,28
20220403,12
20220403,46
20220403,4
20220403,30
20220403,4
20220403,9
20220403,13
20220403,1
20220403,1
20220403,8
20220403,1
20220403,13
20220403,7
20220403,161
20220403,24
20220403,84
20220403,2
20220403,141
20220403,23
20220403,2
20220403,5
20220403,1
20220403,5
20220403,7
20220403,6
20220403,2
20220403,6
20220403,3
20220403,15
20220403,5
20220403,5
20220403,26
20220403,16
20220403,3
20220403,4
20220403,24
20220403,1
20220403,5
20220403,1
20220403,7
20220403,2
20220403,11
20220403,7
20220403,3
20220403,9
20220403,3
20220403,2
20220403,102
20220403,14
20220403,4
20220403,7
20220403,36
20220403,18
20220403,4
20220403,19
20220403,136
20220403,2
20220403,74
20220403,5
20220403,9
20220403,56
20220403,1
20220403,1
20220403,205
20220403,15
20220403,39
20220403,687
20220403,187
20220403,39
20220403,329
20220403,2
20220403,28
20220403,2
20220403,55
20220403,55
20220403,102
20220403,1127
20220403,14
20220403,205
20220403,59
20220403,2
20220403,3
20220403,125
20220403,921
20220403,18
20220403,2
20220403,212
20220403,415
20220403,5586
20220403,75
20220403,560
20220403,103
20220403,16
20220403,387
20220403,62
20220403,51
20220403,57
20220403,16
20220403,29
20220403,43
20220403,990
20220403,128
20220403,6
20220403,534
20220403,103
20220403,113
20220403,136
20220403,457
20220403,387
20220403,60
20220403,3
20220403,80
20220403,841
20220403,108
20220403,30
20220403,885
20220403,215
20220403,4111
20220403,14598
20220403,3969
20220403,1026
20220403,13
20220403,916
20220403,30328
20220403,7043
20220403,225
20220403,1241
20220403,2331
20220403,338
20220403,839
20220403,4090
20220403,25943
20220403,7979
20220403,39742
20220403,249481
20220403,219773
20220403,107470
20220403,229721
20220403,5395
20220403,2181656
20220403,1275084
20220402,1
20220402,14
20220402,75
20220402,16
20220402,9
20220402,6
20220402,6
20220402,9
20220402,141
20220402,7
20220402,63
20220402,1
20220402,7
20220402,9
20220402,47
20220402,3
20220402,2495
20220402,22
20220402,12
20220402,68
20220402,7
20220402,12
20220402,67
20220402,1
20220402,94
20220402,273
20220402,12
20220402,273
20220402,9
20220402,15
20220402,307
20220402,2
20220402,4
20220402,149
20220402,134
20220402,1
20220402,23
20220402,18
20220402,8
20220402,20
20220402,1
20220402,17
20220402,9
20220402,391
20220402,24
20220402,5
20220402,4
20220402,38
20220402,12
20220402,79
20220402,16
20220402,30
20220402,35
20220402,4
20220402,2
20220402,43
20220402,16
20220402,15
20220402,13
20220402,12
20220402,1
20220402,6
20220402,11
20220402,208
20220402,43
20220402,2
20220402,122
20220402,1
20220402,1
20220402,209
20220402,37
20220402,4
20220402,3
20220402,3
20220402,16
20220402,2
20220402,1
20220402,8
20220402,4
20220402,7
20220402,12
20220402,2
20220402,9
20220402,8
20220402,33
20220402,18
20220402,2
20220402,2
20220402,1
20220402,22
20220402,3
20220402,8
20220402,5
20220402,13
20220402,2
20220402,21
20220402,8
20220402,3
20220402,13
20220402,4
20220402,2
20220402,2
20220402,9
20220402,123
20220402,1
20220402,6
20220402,53
20220402,14
20220402,18
20220402,1
20220402,32
20220402,1865
20220402,20
20220402,301
20220402,87
20220402,9
20220402,189
20220402,1364
20220402,15
20220402,356
20220402,577
20220402,6
20220402,7932
20220402,96
20220402,817
20220402,135
20220402,23
20220402,588
20220402,87
20220402,67
20220402,75
20220402,28
20220402,80
20220402,49
20220402,1556
20220402,175
20220402,10
20220402,715
20220402,160
20220402,167
20220402,185
20220402,630
20220402,596
20220402,78
20220402,8
20220402,123
20220402,1183
20220402,139
20220402,35
20220402,357
20220402,6196
20220402,1244
20220402,5731
20220402,20108
20220402,5051
20220402,1516
20220402,11569
20220402,17
20220402,1252
20220402,1202
20220402,42161
20220402,9967
20220402,334
20220402,1711
20220402,3498
20220402,38036
20220402,432
20220402,160666
20220402,333442
20220402,332318
20220402,296575
20220402,7401
20220402,52951
20220402,3015915
20220402,1641726
20220402,200
20220402,5
20220402,129
20220402,5
20220402,1
20220402,10
20220402,100
20220402,5
20220402,326
20220402,9
20220402,57
20220402,1
20220402,3
20220402,1060
20220402,259
20220402,73
20220402,431
20220402,7
20220402,40
20220402,10
20220402,88
20220402,110
20220402,5
20220402,129
20220401,1
20220401,1
20220401,23
20220401,20
20220401,88
20220401,7
20220401,12
20220401,13
20220401,8
20220401,156
20220401,1
20220401,1
20220401,75
20220401,5
20220401,12
20220401,10
20220401,59
20220401,12
20220401,3486
20220401,27
20220401,13
20220401,84
20220401,4
20220401,15
20220401,78
20220401,111
20220401,371
20220401,14
20220401,384
20220401,13
20220401,21
20220401,383
20220401,3
20220401,187
20220401,148
20220401,18
20220401,41
20220401,5
20220401,18
20220401,9
20220401,9
20220401,565
20220401,20
20220401,14
20220401,3
20220401,17
20220401,43
20220401,38
20220401,20
20220401,34
20220401,108
20220401,4
20220401,7
20220401,59
20220401,2
20220401,17
20220401,6
20220401,26
20220401,1
20220401,14
20220401,19
20220401,1
20220401,5
20220401,268
20220401,41
20220401,1
20220401,189
20220401,2
20220401,3
20220401,285
20220401,57
20220401,3
20220401,7
20220401,4
20220401,19
20220401,4
20220401,6
20220401,8
20220401,10
20220401,19
20220401,33
20220401,7
20220401,11
20220401,28
20220401,23
20220401,2
20220401,5
20220401,1
20220401,5
20220401,38
20220401,9
20220401,3
20220401,16
20220401,2
20220401,29
20220401,6
20220401,9
20220401,17
20220401,6
20220401,2
20220401,178
20220401,17
20220401,3
20220401,6
20220401,58
20220401,8
20220401,20
20220401,30
20220401,289
20220401,5
20220401,154
20220401,9
20220401,3
20220401,13
20220401,139
20220401,462
20220401,9
20220401,46
20220401,4
20220401,3
20220401,1336
20220401,306
20220401,89
20220401,635
20220401,9
20220401,70
20220401,3
20220401,131
20220401,158
20220401,3
20220401,152
20220401,2678
20220401,57
20220401,392
20220401,101
20220401,4
20220401,260
20220401,1856
20220401,24
20220401,5
20220401,421
20220401,810
20220401,10946
20220401,2
20220401,95
20220401,1158
20220401,205
20220401,19
20220401,675
20220401,90
20220401,99
20220401,135
20220401,31
20220401,43
20220401,100
20220401,2211
20220401,260
20220401,13
20220401,1114
20220401,181
20220401,266
20220401,255
20220401,845
20220401,715
20220401,106
20220401,123
20220401,1554
20220401,158
20220401,37
20220401,630
20220401,7488
20220401,1634
20220401,8247
20220401,39460
20220401,6980
20220401,2098
20220401,16625
20220401,11
20220401,1757
20220401,1247
20220401,59001
20220401,12828
20220401,409
20220401,2282
20220401,4204
20220401,71273
20220401,556
20220401,248189
20220401,524395
20220401,461438
20220401,473684
20220401,8944
20220401,76097
20220401,4110892
20220401,2089952
20220331,1
20220331,18
20220331,90
20220331,22
20220331,9
20220331,8
20220331,7
20220331,9
20220331,150
20220331,3
20220331,61
20220331,3
20220331,12
20220331,12
20220331,67
20220331,8
20220331,3338
20220331,17
20220331,87
20220331,5
20220331,17
20220331,74
20220331,15
20220331,1
20220331,126
20220331,359
20220331,14
20220331,348
20220331,19
20220331,15
20220331,1
20220331,367
20220331,3
20220331,184
20220331,135
20220331,53
20220331,26
20220331,7
20220331,24
20220331,1
20220331,13
20220331,13
20220331,529
20220331,19
20220331,9
20220331,32
20220331,13
20220331,9
20220331,32
20220331,29
20220331,14
20220331,104
20220331,2
20220331,6
20220331,57
20220331,3
20220331,19
20220331,15
20220331,26
20220331,1
20220331,16
20220331,14
20220331,6
20220331,283
20220331,46
20220331,1
20220331,170
20220331,4
20220331,2
20220331,277
20220331,49
20220331,3
20220331,1
20220331,5
20220331,1
20220331,5
20220331,11
20220331,3
20220331,9
20220331,2
20220331,12
20220331,16
20220331,32
20220331,10
20220331,10
20220331,41
20220331,31
20220331,6
20220331,8
20220331,5
20220331,2
20220331,42
20220331,3
20220331,9
20220331,4
20220331,2
20220331,20
20220331,8
20220331,5
20220331,21
20220331,2
20220331,1
20220331,6
20220331,22
20220331,204
20220331,2
20220331,4
20220331,62
20220331,15
20220331,21
20220331,31
20220331,249
20220331,2
20220331,156
20220331,8
20220331,1
20220331,8
20220331,118
20220331,2
20220331,437
20220331,21
20220331,60
20220331,4
20220331,2
20220331,1145
20220331,265
20220331,77
20220331,620
20220331,2
20220331,55
20220331,5
20220331,103
20220331,152
20220331,111
20220331,2570
20220331,53
20220331,322
20220331,90
20220331,250
20220331,1709
20220331,17
20220331,2
20220331,345
20220331,814
20220331,4
20220331,10658
20220331,80
20220331,1171
20220331,181
20220331,12
20220331,569
20220331,100
20220331,2
20220331,78
20220331,126
20220331,35
20220331,45
20220331,93
20220331,2177
20220331,234
20220331,11
20220331,1022
20220331,196
20220331,241
20220331,240
20220331,809
20220331,656
20220331,117
20220331,1
20220331,116
20220331,1340
20220331,162
20220331,39
20220331,501
20220331,6662
20220331,1501
20220331,8070
20220331,40545
20220331,6786
20220331,2066
20220331,15529
20220331,10
20220331,1590
20220331,1024
20220331,56967
20220331,11702
20220331,341
20220331,2107
20220331,3591
20220331,73101
20220331,452
20220331,238306
20220331,510167
20220331,448846
20220331,469206
20220331,7906
20220331,74670
20220331,3879856
20220331,1979481
20220330,5
20220330,2
20220330,12
20220330,2
20220330,12
20220330,18
20220330,23
20220330,6
20220330,6
20220330,29
20220330,27
20220330,5
20220330,8
20220330,2
20220330,46
20220330,7
20220330,7
20220330,10
20220330,28
20220330,5
20220330,6
20220330,5
20220330,12
20220330,7
20220330,2
20220330,1
20220330,14
20220330,176
20220330,4
20220330,59
20220330,18
20220330,4
20220330,23
20220330,28
20220330,261
20220330,2
20220330,152
20220330,11
20220330,13
20220330,134
20220330,1046
20220330,259
20220330,56
20220330,564
20220330,2
20220330,56
20220330,6
20220330,82
20220330,130
20220330,1
20220330,111
20220330,2550
20220330,55
20220330,314
20220330,77
20220330,3
20220330,238
20220330,1666
20220330,12
20220330,2
20220330,297
20220330,735
20220330,2
20220330,9980
20220330,67
20220330,1126
20220330,150
20220330,12
20220330,596
20220330,102
20220330,70
20220330,115
20220330,32
20220330,48
20220330,87
20220330,1979
20220330,224
20220330,12
20220330,169
20220330,1031
20220330,260
20220330,214
20220330,737
20220330,621
20220330,119
20220330,2
20220330,83
20220330,1340
20220330,150
20220330,40
20220330,532
20220330,6492
20220330,1446
20220330,7914
20220330,40583
20220330,6707
20220330,2043
20220330,14764
20220330,8
20220330,1568
20220330,926
20220330,55258
20220330,11270
20220330,298
20220330,1989
20220330,3221
20220330,74304
20220330,435
20220330,235164
20220330,506502
20220330,444059
20220330,468839
20220330,7521
20220330,73405
20220330,3793622
20220330,1942787
20220330,1
20220330,397
20220330,12
20220330,46
20220330,1
20220330,1
20220330,21
20220330,17
20220330,82
20220330,10
20220330,10
20220330,8
20220330,7
20220330,135
20220330,8
20220330,70
20220330,4
20220330,10
20220330,53
20220330,3210
20220330,13
20220330,15
20220330,9
20220330,14
20220330,15
20220330,84
20220330,65
20220330,1
20220330,124
20220330,309
20220330,11
20220330,300
20220330,17
20220330,12
20220330,380
20220330,156
20220330,139
20220330,33
20220330,20
20220330,5
20220330,19
20220330,18
20220330,10
20220330,484
20220330,19
20220330,7
20220330,6
20220330,16
20220330,32
20220330,14
20220330,41
20220330,99
20220330,35
20220330,4
20220330,73
20220330,3
20220330,14
20220330,17
20220330,15
20220330,9
20220330,21
20220330,1
20220330,9
20220330,282
20220330,54
20220330,1
20220330,160
20220330,1
20220330,1
20220330,236
20220330,68
20220330,3
20220330,1
20220330,5
20220330,7
20220329,48
20220329,1
20220329,5
20220329,19
20220329,17
20220329,76
20220329,10
20220329,9
20220329,1
20220329,10
20220329,10
20220329,130
20220329,6
20220329,70
20220329,2
20220329,14
20220329,56
20220329,3384
20220329,8
20220329,19
20220329,10
20220329,6
20220329,31
20220329,86
20220329,59
20220329,1
20220329,116
20220329,319
20220329,10
20220329,268
20220329,24
20220329,16
20220329,360
20220329,1
20220329,1
20220329,205
20220329,127
20220329,38
20220329,30
20220329,26
20220329,4
20220329,13
20220329,10
20220329,493
20220329,20
20220329,7
20220329,3
20220329,10
20220329,36
20220329,32
20220329,97
20220329,11
20220329,29
20220329,7
20220329,6
20220329,52
20220329,2
20220329,11
20220329,13
20220329,29
20220329,14
20220329,19
20220329,4
20220329,300
20220329,44
20220329,151
20220329,2
20220329,1
20220329,4
20220329,260
20220329,81
20220329,2
20220329,2
20220329,5
20220329,9
20220329,7
20220329,13
20220329,5
20220329,6
20220329,12
20220329,25
20220329,2
20220329,12
20220329,1
20220329,10
20220329,30
20220329,25
20220329,3
20220329,7
20220329,3
20220329,42
20220329,8
20220329,4
20220329,10
20220329,3
20220329,23
20220329,6
20220329,6
20220329,18
20220329,6
20220329,1
20220329,6
20220329,17
20220329,166
20220329,4
20220329,3
20220329,53
20220329,16
20220329,22
20220329,27
20220329,255
20220329,2
20220329,152
20220329,12
20220329,10
20220329,139
20220329,2
20220329,433
20220329,14
20220329,1
20220329,1074
20220329,276
20220329,78
20220329,639
20220329,6
20220329,44
20220329,8
20220329,107
20220329,144
20220329,1
20220329,108
20220329,2552
